# a 10km h
72.5046	77.7111
72.1220	77.2999
72.6975	77.9184
73.2822	78.5468
73.8831	79.1926
72.3639	77.5598
72.6911	77.9114
74.2444	79.5809
74.8886	80.2733
73.7834	79.0854
74.2847	79.6242
73.7768	79.0783
74.2847	79.6242
74.4466	79.7982
72.3958	77.6010
73.6773	78.9785
74.8544	80.2365
74.0767	79.4006
73.4793	78.7585
73.1450	78.3993
74.5820	79.9438
72.8914	78.1267
73.2430	78.5046
71.6368	76.7785
73.4858	78.7656
72.6975	77.9184
72.6009	77.8146
72.4086	77.6079
72.4982	77.7042
70.6249	75.6912
72.0776	77.2522
71.7371	76.8863
72.1157	77.2931
71.6055	76.7449
71.3563	76.4771
70.7712	75.8484
70.1596	75.1912
72.2682	77.4570
71.9259	77.0892
71.0841	76.1846
70.8079	75.8878
70.7102	75.7828
71.3687	76.4904
71.0841	76.1846
71.2695	76.3838
70.4913	75.5476
71.0779	76.1780
70.3462	75.3917
70.4913	75.5541
69.7122	74.7169
71.8314	76.9876
70.9488	76.0458
70.7041	75.7828
70.3100	75.3528
69.5349	74.5200
70.2618	75.3010
70.0756	75.1010
70.0756	75.1010
69.6293	74.6215
69.4171	74.3935
69.1828	74.1417
69.2705	74.2359
68.8402	73.7736
69.8072	74.8125
69.6293	74.6215
68.7132	73.6372
69.0954	74.0478
67.5527	72.3964
67.8041	72.6665
68.3182	73.2189
68.7478	73.6805
67.8097	72.6665
66.6468	71.4172
67.0555	71.8563
67.3917	72.2175
66.6468	71.4172
66.3985	71.1506
66.1628	70.8973
66.1254	70.8572
65.7595	70.4642
65.6805	70.3793
64.9778	69.6246
64.8955	69.5362
64.5177	69.1303
64.7418	69.3711
63.6562	68.2051
63.4542	67.9882
62.9911	67.4908
63.1609	67.6732
62.1602	66.5986
62.5156	66.9803
61.5952	65.9918
61.0403	65.3961
60.7734	65.1095
60.0964	64.3825
59.8376	64.1047
59.5076	63.7504
58.8668	63.0624
59.3783	63.6116
58.6478	62.8273
58.5431	62.7149
58.0869	62.2252
57.7352	61.8476
57.5932	61.6952
56.4202	60.4360
56.3117	60.3196
55.7300	59.6951
54.8905	58.7942
54.6673	58.5546
53.5428	57.3478
53.6444	57.4568
52.5578	56.2908
52.6591	56.3994
52.5074	56.2366
52.2564	55.9673
51.2504	54.8878
52.0045	55.6970
52.2531	55.9637
51.9353	55.6228
51.2216	54.8569
51.6605	55.3278
51.3692	55.0153
51.3177	54.9601
51.3692	55.0153
50.9352	54.5496
50.6771	54.2760
50.7869	54.3939
51.5630	55.2233
51.8598	55.5417
51.7583	55.4328
52.4067	56.1286
52.6591	56.3994
52.6388	56.3777
52.9106	56.6693
53.8064	57.6306
53.5918	57.4004
